subject	activity	code	TimeBodyAccelerometer.mean...X	TimeBodyAccelerometer.mean...Y	TimeBodyAccelerometer.mean...Z	TimeGravityAccelerometer.mean...X	TimeGravityAccelerometer.mean...Y	TimeGravityAccelerometer.mean...Z	TimeBodyAccelerometerJerk.mean...X	TimeBodyAccelerometerJerk.mean...Y	TimeBodyAccelerometerJerk.mean...Z	TimeBodyGyroscope.mean...X	TimeBodyGyroscope.mean...Y	TimeBodyGyroscope.mean...Z	TimeBodyGyroscopeJerk.mean...X	TimeBodyGyroscopeJerk.mean...Y	TimeBodyGyroscopeJerk.mean...Z	TimeBodyAccelerometerMagnitude.mean..	TimeGravityAccelerometerMagnitude.mean..	TimeBodyAccelerometerJerkMagnitude.mean..	TimeBodyGyroscopeMagnitude.mean..	TimeBodyGyroscopeJerkMagnitude.mean..	FrequencyBodyAccelerometer.mean...X	FrequencyBodyAccelerometer.mean...Y	FrequencyBodyAccelerometer.mean...Z	FrequencyBodyAccelerometer.meanFreq...X	FrequencyBodyAccelerometer.meanFreq...Y	FrequencyBodyAccelerometer.meanFreq...Z	FrequencyBodyAccelerometerJerk.mean...X	FrequencyBodyAccelerometerJerk.mean...Y	FrequencyBodyAccelerometerJerk.mean...Z	FrequencyBodyAccelerometerJerk.meanFreq...X	FrequencyBodyAccelerometerJerk.meanFreq...Y	FrequencyBodyAccelerometerJerk.meanFreq...Z	FrequencyBodyGyroscope.mean...X	FrequencyBodyGyroscope.mean...Y	FrequencyBodyGyroscope.mean...Z	FrequencyBodyGyroscope.meanFreq...X	FrequencyBodyGyroscope.meanFreq...Y	FrequencyBodyGyroscope.meanFreq...Z	FrequencyBodyAccelerometerMagnitude.mean..	FrequencyBodyAccelerometerMagnitude.meanFreq..	FrequencyBodyBodyAccelerometerJerkMagnitude.mean..	FrequencyBodyBodyAccelerometerJerkMagnitude.meanFreq..	FrequencyBodyBodyGyroscopeMagnitude.mean..	FrequencyBodyBodyGyroscopeMagnitude.meanFreq..	FrequencyBodyBodyGyroscopeJerkMagnitude.mean..	FrequencyBodyBodyGyroscopeJerkMagnitude.meanFreq..	TimeBodyAccelerometer.std...X	TimeBodyAccelerometer.std...Y	TimeBodyAccelerometer.std...Z	TimeGravityAccelerometer.std...X	TimeGravityAccelerometer.std...Y	TimeGravityAccelerometer.std...Z	TimeBodyAccelerometerJerk.std...X	TimeBodyAccelerometerJerk.std...Y	TimeBodyAccelerometerJerk.std...Z	TimeBodyGyroscope.std...X	TimeBodyGyroscope.std...Y	TimeBodyGyroscope.std...Z	TimeBodyGyroscopeJerk.std...X	TimeBodyGyroscopeJerk.std...Y	TimeBodyGyroscopeJerk.std...Z	TimeBodyAccelerometerMagnitude.std..	TimeGravityAccelerometerMagnitude.std..	TimeBodyAccelerometerJerkMagnitude.std..	TimeBodyGyroscopeMagnitude.std..	TimeBodyGyroscopeJerkMagnitude.std..	FrequencyBodyAccelerometer.std...X	FrequencyBodyAccelerometer.std...Y	FrequencyBodyAccelerometer.std...Z	FrequencyBodyAccelerometerJerk.std...X	FrequencyBodyAccelerometerJerk.std...Y	FrequencyBodyAccelerometerJerk.std...Z	FrequencyBodyGyroscope.std...X	FrequencyBodyGyroscope.std...Y	FrequencyBodyGyroscope.std...Z	FrequencyBodyAccelerometerMagnitude.std..	FrequencyBodyBodyAccelerometerJerkMagnitude.std..	FrequencyBodyBodyGyroscopeMagnitude.std..	FrequencyBodyBodyGyroscopeJerkMagnitude.std..
7	WALKING_DOWNSTAIRS	3	0.280340425531915	-0.0166293617021277	-0.0970053191489362	0.930617021276596	-0.129834042553191	-0.154909787234043	0.0968412765957447	-0.0191385106382979	-0.0160257446808511	-0.105367234042553	-0.04968	0.116903872340426	-0.0597427659574468	-0.0381925531914894	-0.0789587234042553	0.0198993617021277	0.0198993617021277	-0.170394021276596	-0.18876170212766	-0.399276595744681	0.0443723404255319	-0.145278723404255	-0.139178723404255	-0.365610638297872	-0.0315029787234043	0.0824736170212766	-0.0305087234042553	-0.316159574468085	-0.296468085106383	-0.333670212765957	-0.414197872340426	-0.382025531914894	-0.339287234042553	-0.214443191489362	-0.299578723404255	-0.21986170212766	0.200551978723404	0.00760829787234042	0.218914893617021	0.00383063829787234	0.0673844680851064	-0.0373422765957447	-0.255048936170213	0.235187234042553	-0.289072340425532	0.0819324468085106	0.0660451063829787	-0.13814829787234	-0.0636676808510638	-0.964914893617021	-0.952702127659574	-0.928744680851064	0.028489829787234	-0.296343829787234	-0.347136170212766	-0.407763829787234	-0.292591489361702	-0.401170212765957	-0.510787234042553	-0.299556382978723	-0.425214893617021	0.214558893617021	0.214558893617021	0.0901259574468085	-0.259782978723404	-0.294821276595745	0.0730048936170213	-0.190187234042553	-0.100096595744681	-0.00428106382978724	-0.324468085106383	-0.397702127659574	-0.432714893617021	-0.351808510638298	-0.495170212765957	0.0213989361702128	0.107846595744681	-0.396872340425532	-0.353572978723404
7	WALKING_UPSTAIRS	2	0.248707843137255	-0.0275580392156863	-0.143809803921569	0.818725490196078	-0.240882352941176	-0.403666666666667	0.0724229411764706	-0.000888235294117647	-5.45098039215652e-05	-0.13875431372549	-0.00250656862745098	0.139178431372549	-0.0856256862745098	-0.0482396078431373	-0.0724103921568627	-0.198124509803922	-0.198124509803922	-0.458686274509804	-0.239123529411765	-0.662039215686275	-0.336274509803922	-0.381607843137255	-0.317490196078431	-0.432666666666667	-0.135137843137255	-0.273713098039216	-0.454607843137255	-0.537058823529412	-0.581764705882353	-0.391122156862745	-0.4253	-0.627588235294118	-0.383901960784314	-0.567941176470588	-0.408196078431373	-0.329396078431373	-0.0541454901960784	-0.346147058823529	-0.378607843137255	-0.0891996078431373	-0.45478431372549	0.0459029411764706	-0.533941176470588	-0.165220174509804	-0.673294117647059	0.0473529411764706	-0.294886274509804	-0.326117647058824	-0.145644901960784	-0.932803921568627	-0.939764705882353	-0.881686274509804	-0.415176470588235	-0.519862745098039	-0.607803921568628	-0.36378431372549	-0.572980392156863	-0.349	-0.616823529411765	-0.671254901960784	-0.682176470588235	-0.334686274509804	-0.334686274509804	-0.471274509803922	-0.41821568627451	-0.676490196078431	-0.279921568627451	-0.341058823529412	-0.124862941176471	-0.427019607843137	-0.534274509803922	-0.631901960784314	-0.368635294117647	-0.579980392156863	-0.393043137254902	-0.415294117647059	-0.497450980392157	-0.445021568627451	-0.704137254901961
8	LAYING	6	0.261235185185185	-0.0212185185185185	-0.102272222222222	-0.405925925925926	0.589925925925926	0.719833333333333	0.0878425925925926	0.0233364074074074	-0.0169116481481481	0.00536333333333333	-0.0891111111111111	0.138194444444444	-0.106414814814815	-0.0389696296296296	-0.0693962962962963	-0.935333333333333	-0.935333333333333	-0.973148148148148	-0.924277777777778	-0.978444444444444	-0.953555555555556	-0.951814814814815	-0.944314814814815	-0.307225555555556	0.00536296296296296	0.192436685185185	-0.973074074074074	-0.975888888888889	-0.962111111111111	0.164983703703704	0.00659648148148148	0.120200925925926	-0.95787037037037	-0.957388888888889	-0.967444444444444	-0.105602962962963	-0.199888592592593	0.21354062962963	-0.932288888888889	0.0484703703703704	-0.961833333333333	0.350833333333333	-0.944574074074074	-0.0620740740740741	-0.968407407407407	0.219321666666667	-0.943055555555556	-0.934888888888889	-0.932474074074074	-0.918894444444444	-0.957944444444444	-0.941938888888889	-0.973277777777778	-0.976537037037037	-0.966074074074074	-0.965222222222222	-0.951981481481481	-0.967611111111111	-0.969944444444444	-0.974166666666667	-0.987592592592593	-0.913240740740741	-0.913240740740741	-0.962944444444444	-0.9325	-0.969018518518519	-0.940092592592593	-0.931296296296296	-0.931144444444444	-0.975944444444444	-0.979185185185185	-0.968722222222222	-0.967851851851852	-0.950296296296296	-0.970611111111111	-0.917231481481481	-0.963833333333333	-0.936740740740741	-0.971796296296296
8	SITTING	4	0.267482608695652	-0.0067104347826087	-0.104452173913043	0.83245652173913	0.240128260869565	0.263882608695652	0.0786760869565217	-0.00657138695652174	-0.0106708913043478	-0.0547565217391304	-0.0955391304347826	0.071645652173913	-0.0922586956521739	-0.0402630434782609	-0.0445726086956522	-0.952152173913044	-0.952152173913044	-0.986021739130435	-0.932695652173913	-0.991717391304348	-0.981152173913043	-0.944217391304348	-0.95954347826087	-0.164169565217391	0.107214347826087	0.0601065217391304	-0.984934782608696	-0.980260869565217	-0.982978260869565	0.227858695652174	0.0527547826086956	0.00880695652173913	-0.982239130434783	-0.97654347826087	-0.961869565217391	0.116763043478261	-0.261094782608696	-0.0430245869565217	-0.948021739130435	0.12156852173913	-0.980891304347826	0.306826086956522	-0.965782608695652	-0.141141304347826	-0.987739130434783	0.166623913043478	-0.97904347826087	-0.927313043478261	-0.939565217391304	-0.966760869565217	-0.937541304347826	-0.935471739130435	-0.985152173913043	-0.980760869565217	-0.985260869565217	-0.984521739130435	-0.971521739130435	-0.959630434782609	-0.993282608695652	-0.988847826086957	-0.985260869565217	-0.929917391304348	-0.929917391304348	-0.980717391304348	-0.953	-0.986739130434783	-0.978304347826087	-0.923847826086956	-0.933826086956522	-0.986913043478261	-0.983021739130435	-0.986195652173913	-0.985260869565217	-0.968869565217391	-0.962673913043478	-0.931758695652174	-0.979282608695652	-0.953282608695652	-0.986217391304348
8	STANDING	5	0.27962962962963	-0.0148146296296296	-0.106111666666667	0.957666666666667	-0.0904664259259259	-0.0979111111111111	0.0753759259259259	0.00814942592592593	0.00321718518518519	-0.0219690740740741	-0.0280051851851852	0.0637148148148148	-0.0977333333333333	-0.0485240740740741	-0.04785	-0.953777777777778	-0.953777777777778	-0.984907407407407	-0.952907407407407	-0.987592592592593	-0.988222222222222	-0.950037037037037	-0.950388888888889	0.0231362962962963	0.0772031481481481	0.121172222222222	-0.989	-0.976222222222222	-0.979481481481482	0.267330185185185	-0.0598718518518518	0.06932	-0.969648148148148	-0.972574074074074	-0.975537037037037	-0.154266851851852	-0.197413333333333	0.0222614814814815	-0.953703703703704	0.110640185185185	-0.979759259259259	0.308067592592593	-0.9645	-0.10878523037037	-0.983685185185185	0.179177962962963	-0.988796296296296	-0.938518518518519	-0.926055555555556	-0.987759259259259	-0.95887037037037	-0.918277777777778	-0.989148148148148	-0.976444444444444	-0.982648148148148	-0.973	-0.969388888888889	-0.974092592592593	-0.981537037037037	-0.985425925925926	-0.989259259259259	-0.9372	-0.9372	-0.979907407407407	-0.953185185185185	-0.982481481481482	-0.989240740740741	-0.936277777777778	-0.919759259259259	-0.9905	-0.978592592592593	-0.984481481481482	-0.974148148148148	-0.968092592592593	-0.975907407407407	-0.938669259259259	-0.979166666666667	-0.954166666666667	-0.981851851851852
8	WALKING	1	0.274625	-0.0186646458333333	-0.107300208333333	0.913541666666667	-0.217083333333333	-0.186273029166667	0.0703270833333333	-0.00597291666666667	-0.000735062499999997	0.0234917916666667	-0.0958375208333333	0.0509795833333333	-0.13589125	-0.0314885416666667	-0.0522854166666667	0.0516454166666667	0.0516454166666667	-0.0668357916666667	-0.00309764583333333	-0.339145833333333	-0.247375	0.317041666666667	-0.238677083333333	-0.380875	0.00354958333333333	0.111954166666667	-0.311291666666667	0.0797125	-0.361597916666667	-0.345895833333333	-0.41926875	-0.247513333333333	-0.102073541666667	-0.259829166666667	-0.132914583333333	-0.175977083333333	-0.102922291666667	-0.218775625	-0.0952160416666667	0.204039583333333	-0.123849375	0.176243958333333	-0.301216666666667	0.088972625	-0.473041666666667	0.294591666666667	-0.17365375	0.3808125	-0.142081875	-0.974791666666667	-0.956770833333333	-0.956645833333333	-0.258654166666667	0.233970833333333	-0.38324875	-0.1992	-0.212	-0.0755383333333333	-0.246122916666667	-0.428020833333333	-0.388458333333333	-0.180381875	-0.180381875	-0.1846	-0.238785416666667	-0.502979166666667	-0.148407291666667	0.324791666666667	-0.158471875	-0.271464583333333	0.315914583333333	-0.404514583333333	-0.234227083333333	-0.190770833333333	-0.143020833333333	-0.360791666666667	-0.276477083333333	-0.3274625	-0.581229166666667
8	WALKING_DOWNSTAIRS	3	0.283473684210526	-0.0210997368421053	-0.107613157894737	0.914052631578947	-0.187631578947368	-0.141831394736842	0.118852631578947	-0.0379907894736842	-0.0393926315789474	-0.121181578947368	-0.0500642105263158	0.114174684210526	-0.0348892105263158	-0.0534663421052632	-0.0868768421052632	0.176572894736842	0.176572894736842	0.262633947368421	0.0993742105263158	-0.126131578947368	0.136611052631579	0.388386842105263	0.159563684210526	-0.200752631578947	0.0511531578947368	0.223044210526316	0.214836842105263	0.220623421052632	0.0585702631578947	-0.171025526315789	-0.337702631578947	-0.180348684210526	-0.130760526315789	0.116042105263158	0.0277577631578947	-0.17718	0.0716736842105263	-0.00513815789473684	0.301573684210526	0.229077368421053	0.331518421052632	0.181341842105263	-0.000390789473684209	0.267652368421053	-0.125190526315789	0.242821052631579	0.0241	0.343823684210526	0.133731578947368	-0.945789473684211	-0.941657894736842	-0.897105263157895	0.250122894736842	0.288018421052632	-0.0135210526315789	-0.258425789473684	0.0243007894736842	-0.129539473684211	-0.267830526315789	-0.0704812105263158	-0.189698947368421	0.131339473684211	0.131339473684211	0.253398684210526	-0.0466273684210526	-0.157468421052632	-0.0260231578947368	0.232202631578947	0.0214642105263158	0.172573684210526	0.273967105263158	-0.0846328947368421	-0.302768421052632	-0.0460992105263158	-0.268234210526316	-0.156107894736842	0.134805526315789	-0.255631578947368	-0.263058947368421
8	WALKING_UPSTAIRS	2	0.258936585365854	-0.0282309756097561	-0.115160975609756	0.860365853658537	-0.291292682926829	-0.192384390243902	0.0813495853658537	0.0141390243902439	-0.0675341463414634	0.192812195121951	-0.204242195121951	-0.0724558536585366	-0.155435609756098	-0.0278673170731707	-0.0534	0.120992682926829	0.120992682926829	-0.141526829268293	0.166426829268293	-0.400658536585366	-0.166456829268293	0.263458536585366	-0.0728724390243903	-0.290180487804878	-0.100286585365854	-0.191885853658537	-0.200345609756098	-0.0257580487804878	-0.386743902439024	-0.116017707317073	-0.343941463414634	-0.368707317073171	-0.24029756097561	-0.113182682926829	0.165934390243902	-0.221007317073171	-0.184348536585366	-0.29624243902439	-0.130284390243902	0.207115658536585	-0.131858536585366	0.274551219512195	-0.229643902439024	-0.128121951219512	-0.463341463414634	0.25169512195122	-0.171709756097561	0.348780487804878	0.121164634146341	-0.926682926829268	-0.931024390243902	-0.876219512195122	-0.186626829268293	-0.012339756097561	-0.4475	-0.367409756097561	-0.0666519512195122	0.337539268292683	-0.405048780487805	-0.424756097560976	-0.430317073170732	-0.227219512195122	-0.227219512195122	-0.228217073170732	-0.10927756097561	-0.493975609756098	-0.175319512195122	0.305341463414634	0.133764390243902	-0.247326829268293	-0.070129756097561	-0.508292682926829	-0.409965853658537	-0.0478541463414634	0.263169024390244	-0.409365853658537	-0.3792	-0.183359268292683	-0.575731707317073
9	LAYING	6	0.2592	-0.0205344	-0.107556	-0.58028	-0.11914	0.95786	0.088048	0.0115446	-0.00706184	-0.0136388	-0.1589146	0.101289	-0.103826	-0.0275544	-0.05696	-0.93092	-0.93092	-0.96334	-0.9071	-0.96454	-0.9468	-0.93438	-0.94588	-0.44595236	-0.215343	0.17812	-0.96428	-0.96406	-0.95586	-0.08501	-0.2271234	-0.0943274	-0.93028	-0.93456	-0.95978	-0.230723748	-0.321165	-0.0550938	-0.92662	-0.0856418	-0.95424	0.16699252	-0.91862	-0.20637	-0.95578	-0.0161416	-0.94232	-0.91628	-0.94066	-0.92184	-0.97002	-0.97118	-0.96462	-0.96398	-0.9586	-0.94228	-0.92668	-0.9616	-0.94534	-0.96218	-0.97712	-0.915182	-0.915182	-0.95496	-0.89856	-0.95282	-0.94094	-0.91292	-0.94196	-0.9686	-0.9666	-0.9597	-0.94638	-0.92312	-0.9657	-0.9219128	-0.9551	-0.90338	-0.95226
9	SITTING	4	0.248314	-0.0270198	-0.07541	0.91624	-0.04141934	0.0852842	0.0769816	0.0098024	-0.00865508	-0.042329	-0.0414196	0.08078204	-0.093066	-0.0466548	-0.0528402	-0.89334	-0.89334	-0.96442	-0.90324	-0.97336	-0.95936	-0.91174	-0.89224	-0.1093474	-0.1200708	-0.131757	-0.96562	-0.958	-0.95754	0.020406	-0.271889	-0.2676476	-0.9503	-0.93968	-0.9404	-0.12815712	-0.3597222	-0.17327	-0.89768	-0.0806072	-0.9531	0.0974405	-0.93442	-0.1959444	-0.96826	0.0315672	-0.95722	-0.87514	-0.831974	-0.9553	-0.94644	-0.885838	-0.96456	-0.95684	-0.96186	-0.95902	-0.91922	-0.93014	-0.9646	-0.97198	-0.9687	-0.86378	-0.86378	-0.95182	-0.90658	-0.96638	-0.95686	-0.867584	-0.8180326	-0.9666	-0.95848	-0.965	-0.9618	-0.91058	-0.93422	-0.86914	-0.94934	-0.90646	-0.96604
9	STANDING	5	0.282288888888889	-0.020042	-0.0952377777777778	0.961355555555556	-0.0103808888888889	0.00922444444444445	0.0759977777777778	0.0130763777777778	-0.0046898	-0.0291788888888889	-0.0607960444444444	0.0992533333333333	-0.0959	-0.0419168888888889	-0.0575664444444444	-0.945222222222222	-0.945222222222222	-0.969466666666667	-0.921066666666667	-0.969777777777778	-0.971688888888889	-0.944866666666667	-0.941666666666667	-0.105723111111111	-0.00379111111111111	8.73333333333334e-05	-0.9714	-0.962644444444444	-0.967177777777778	-0.0235266666666667	-0.0982022222222222	-0.128128888888889	-0.917	-0.954555555555555	-0.941511111111111	-0.222864444444444	-0.348942222222222	-0.165772444444444	-0.946333333333333	0.0235402222222222	-0.963155555555556	0.200544444444444	-0.9298	-0.174951111111111	-0.967533333333333	0.02438	-0.975777777777778	-0.938622222222222	-0.919311111111111	-0.989111111111111	-0.972555555555556	-0.932222222222222	-0.969955555555556	-0.963822222222222	-0.970622222222222	-0.922	-0.946022222222222	-0.939911111111111	-0.949066666666667	-0.974977777777778	-0.969711111111111	-0.936088888888889	-0.936088888888889	-0.963777777777778	-0.908222222222222	-0.965222222222222	-0.977644444444444	-0.938866666666667	-0.913822222222222	-0.971311111111111	-0.968244444444444	-0.972577777777778	-0.924711111111111	-0.941933333333333	-0.944933333333333	-0.940288888888889	-0.9636	-0.910844444444444	-0.964755555555556
9	WALKING	1	0.278442307692308	-0.0180878038461538	-0.110778846153846	0.951884615384615	-0.0314278846153846	-0.115877288461538	0.0704332692307692	0.0212911923076923	0.00414480769230769	-0.0808713461538462	-0.0625832692307692	0.111588269230769	-0.0808817307692308	-0.0355561538461538	-0.0633142115384615	-0.09804975	-0.09804975	-0.203738461538462	-0.294459615384615	-0.510192307692308	-0.29475	-0.257711538461538	-0.2508	-0.310694230769231	0.0213405769230769	0.0237828846153846	-0.314307692307692	-0.367711538461538	-0.399538461538462	-0.378288461538462	-0.389057692307692	-0.366546153846154	-0.383634615384615	-0.436923076923077	-0.240207692307692	-0.200642307692308	0.0164695769230769	-0.152103846153846	-0.318742307692308	0.161615961538462	-0.316884615384615	0.159214807692308	-0.513730769230769	0.127374807692308	-0.602519230769231	0.243229038461538	-0.238346153846154	-0.2017	-0.0579522692307692	-0.980961538461538	-0.971192307692308	-0.955480769230769	-0.206728846153846	-0.276903846153846	-0.40975	-0.476153846153846	-0.467038461538462	-0.265634615384615	-0.526980769230769	-0.549134615384615	-0.457788461538462	-0.3795	-0.3795	-0.317173076923077	-0.489730769230769	-0.599923076923077	-0.218011538461538	-0.224030769230769	-0.0337989038461538	-0.170265461538462	-0.228390384615385	-0.419076923076923	-0.507442307692308	-0.491	-0.342365384615385	-0.513865384615385	-0.322346153846154	-0.562653846153846	-0.624365384615385
9	WALKING_DOWNSTAIRS	3	0.295928571428571	-0.0203989261904762	-0.0910578571428571	0.938404761904762	-0.035231	-0.0823055476190476	0.130216666666667	-0.0205957142857143	0.00264523809523809	-0.0915954761904762	-0.0712366666666667	0.116852380952381	-0.0945638095238095	-0.0597364285714286	-0.067809880952381	0.145856666666667	0.145856666666667	-0.162320238095238	-0.16898619047619	-0.469119047619048	0.103089047619048	-0.183138095238095	-0.103678166666667	-0.440666666666667	0.0625102380952381	-0.0424520476190476	-0.0645685714285714	-0.313654761904762	-0.293636904761905	-0.434071428571429	-0.232045214285714	-0.330371428571429	-0.324995238095238	-0.312559523809524	-0.250687857142857	-0.165212857142857	-0.00353238095238095	-0.115219880952381	0.2222	-0.0497919047619048	0.00712928571428572	-0.0823789047619048	-0.347547619047619	0.065657619047619	-0.463119047619048	0.132036428571429	0.213333333333333	-0.208336904761905	-0.00771666666666667	-0.952166666666667	-0.936357142857143	-0.876666666666667	0.0176628571428571	-0.309402380952381	-0.359566666666667	-0.396402380952381	-0.340840476190476	-0.27975330952381	-0.509642857142857	-0.448595238095238	-0.417261904761905	0.265094333333333	0.265094333333333	0.0399059523809524	-0.322333333333333	-0.455904761904762	0.250472142857143	-0.27355	-0.0349595238095238	0.00938380952380952	-0.355995238095238	-0.425357142857143	-0.4236	-0.364238095238095	-0.356559523809524	0.0889333333333333	0.0705761904761905	-0.424190476190476	-0.485142857142857
9	WALKING_UPSTAIRS	2	0.262448979591837	-0.0195019448979592	-0.125340816326531	0.90265306122449	-0.0378122448979592	-0.266030612244898	0.0691789795918367	0.00122448979591837	0.00766465306122449	-0.163924489795918	-0.0412837755102041	0.145737346938776	-0.0684921428571429	-0.030299387755102	-0.0236369387755102	-0.260755102040816	-0.260755102040816	-0.440632653061225	-0.0833351020408163	-0.672918367346939	-0.34269387755102	-0.405020408163265	-0.384704081632653	-0.341262040816327	-0.247051020408163	-0.215218367346939	-0.401979591836735	-0.608448979591837	-0.615142857142857	-0.427177551020408	-0.529285714285714	-0.547081632653061	-0.313920408163265	-0.499081632653061	-0.327714285714286	-0.284940816326531	-0.414936734693878	-0.507489795918367	-0.372918367346939	-0.00194877551020408	-0.419551020408163	0.0257730612244898	-0.531510204081633	-0.259967346938775	-0.734163265306122	0.135987551020408	-0.361387755102041	-0.302277551020408	-0.25345	-0.954448979591837	-0.901326530612245	-0.894102040816326	-0.335285714285714	-0.586163265306122	-0.64730612244898	-0.343967346938776	-0.400795918367347	-0.138171163265306	-0.660428571428571	-0.708591836734694	-0.657081632653061	-0.400244897959184	-0.400244897959184	-0.445530612244898	-0.425877551020408	-0.748673469387755	-0.369795918367347	-0.297622448979592	-0.244032448979592	-0.327489795918367	-0.590040816326531	-0.677795918367347	-0.361640816326531	-0.352002040816327	-0.165515918367347	-0.509938775510204	-0.484918367346939	-0.456844897959184	-0.787755102040816
10	LAYING	6	0.280181034482759	-0.0242984482758621	-0.11718275862069	-0.453	-0.139379310344828	-0.0311379310344828	0.0738175862068965	0.0156995344827586	0.00716372413793103	-0.0195463793103448	-0.0770226034482759	0.104734482758621	-0.100313793103448	-0.0388737931034483	-0.0590931034482759	-0.956775862068965	-0.956775862068965	-0.976189655172414	-0.937689655172414	-0.970844827586207	-0.969172413793103	-0.954310344827586	-0.964362068965517	-0.140517068965517	0.200587931034483	0.31737724137931	-0.97901724137931	-0.968103448275862	-0.972603448275862	0.0485595862068966	0.042571724137931	0.146118965517241	-0.953896551724138	-0.954620689655172	-0.969793103448276	0.0707359137931035	0.0713225862068965	0.157643448275862	-0.950879310344828	0.260403448275862	-0.968551724137931	0.212777586206897	-0.937706896551724	0.216589137931034	-0.961051724137931	0.202559655172414	-0.968224137931034	-0.94651724137931	-0.959431034482759	-0.954431034482759	-0.966672413793103	-0.9631	-0.97801724137931	-0.966862068965517	-0.976293103448276	-0.961741379310345	-0.953672413793103	-0.971965517241379	-0.965931034482759	-0.966568965517241	-0.983965517241379	-0.940293103448276	-0.940293103448276	-0.967568965517241	-0.92748275862069	-0.959655172413793	-0.967965517241379	-0.946191379310345	-0.9598	-0.978913793103448	-0.968137931034483	-0.978603448275862	-0.964551724137931	-0.953465517241379	-0.975327586206897	-0.944310344827586	-0.965293103448276	-0.933706896551724	-0.960793103448276
10	SITTING	4	0.270574074074074	-0.0150534814814815	-0.104264814814815	0.791962962962963	-0.0412777777777778	0.202557407407407	0.0775425925925926	0.00897177777777778	-0.00501822222222222	-0.043237037037037	-0.0680055555555556	0.0745796296296296	-0.0931518518518518	-0.0411240740740741	-0.0489486481481482	-0.960833333333333	-0.960833333333333	-0.988074074074074	-0.944222222222222	-0.993703703703704	-0.984907407407407	-0.940444444444444	-0.974666666666667	-0.0825971666666667	0.0279083333333333	0.233598265740741	-0.989351851851852	-0.980962962962963	-0.985981481481481	0.193435185185185	-0.0261676296296296	0.117573518518519	-0.986481481481482	-0.986166666666667	-0.965388888888889	0.214138148148148	0.0677305555555556	-0.0844840740740741	-0.955333333333333	0.221551851851852	-0.985907407407407	0.324764814814815	-0.974444444444444	0.00582796296296296	-0.992259259259259	0.344018518518519	-0.982981481481481	-0.917996296296296	-0.967777777777778	-0.97312962962963	-0.935685185185185	-0.966796296296296	-0.989037037037037	-0.980703703703704	-0.988277777777778	-0.98887037037037	-0.984351851851852	-0.960407407407407	-0.992296296296296	-0.992592592592593	-0.990185185185185	-0.939611111111111	-0.939611111111111	-0.985259259259259	-0.963074074074074	-0.991777777777778	-0.982185185185185	-0.91287037037037	-0.966092592592593	-0.989518518518518	-0.982018518518519	-0.989092592592593	-0.98962962962963	-0.983574074074074	-0.962425925925926	-0.9415	-0.983203703703704	-0.962425925925926	-0.991407407407407
10	STANDING	5	0.276681818181818	-0.0155406818181818	-0.107968181818182	0.954	-0.0431704545454545	0.0347034090909091	0.0809636363636364	0.0118984545454545	-0.00486434090909091	-0.0281831136363636	-0.0876795454545455	0.103288636363636	-0.104781818181818	-0.0371611363636364	-0.0584295454545455	-0.952022727272727	-0.952022727272727	-0.965204545454545	-0.929772727272727	-0.971590909090909	-0.970136363636364	-0.923409090909091	-0.955159090909091	0.159104090909091	-0.0126409090909091	0.0775643863636364	-0.963568181818182	-0.942136363636364	-0.972340909090909	0.253270454545455	-0.187102272727273	0.00561090909090909	-0.923977272727273	-0.960363636363636	-0.950954545454545	-0.281766590909091	-0.164040454545455	-0.0988672727272727	-0.940090909090909	0.0902577272727273	-0.951613636363636	0.197325227272727	-0.937818181818182	-0.226447727272727	-0.965636363636364	0.013415	-0.978363636363636	-0.919545454545455	-0.941318181818182	-0.99125	-0.975386363636364	-0.959590909090909	-0.96425	-0.941318181818182	-0.976522727272727	-0.929886363636364	-0.958909090909091	-0.953659090909091	-0.950454545454545	-0.976409090909091	-0.969022727272727	-0.937295454545454	-0.937295454545454	-0.952068181818182	-0.920431818181818	-0.964340909090909	-0.982954545454545	-0.921931818181818	-0.938090909090909	-0.968636363636364	-0.944818181818182	-0.979431818181818	-0.932295454545454	-0.958340909090909	-0.959022727272727	-0.945022727272727	-0.952113636363636	-0.922931818181818	-0.965068181818182
